_id,userId,chatty_score,safety_score,punctuality_score,friendliness_score,comfortibility_score,UTT
5d944705a4e8e3def32f3e0d,5d942610a9cf770a818c71f2,3,3,2,3,3,15
5d944705a4e8e3def32f3e0e,5d9425eca9cf770a818c3645,5,2,5,1,4,20
5d944705a4e8e3def32f3e0f,5d9426a1a9cf770a818d64d6,4,5,5,1,4,15
5d944714a4e8e3def32f3e1b,5d942690a9cf770a818d4757,2,3,2,1,3,15
5d944714a4e8e3def32f3e1c,5d942662a9cf770a818cf810,1,4,3,3,1,15
5d944714a4e8e3def32f3e1d,5d9426a6a9cf770a818d6e2b,3,4,4,1,1,20
5d944758a4e8e3def32f3e2f,5d9425b9a9cf770a818be963,4,2,2,4,4,15
5d944758a4e8e3def32f3e30,5d9425daa9cf770a818c1b2e,3,3,5,1,4,20
5d944758a4e8e3def32f3e31,5d94267ba9cf770a818d239c,5,5,1,5,2,25
5d944758a4e8e3def32f3e32,5d9426a4a9cf770a818d696b,3,1,3,3,4,30
5d944777a4e8e3def32f3e3f,5d942684a9cf770a818d3399,5,1,5,4,3,15
5d944777a4e8e3def32f3e40,5d94266aa9cf770a818d05b9,5,4,5,4,3,10
5d944777a4e8e3def32f3e41,5d9426caa9cf770a818daa55,2,3,2,5,1,30
5d944783a4e8e3def32f3e53,5d942647a9cf770a818ccaf5,1,3,3,3,4,15
5d944783a4e8e3def32f3e54,5d94262ba9cf770a818c9d46,3,4,1,3,5,15
5d944784a4e8e3def32f3e55,5d9425d8a9cf770a818c1803,5,5,2,4,5,30
5d944784a4e8e3def32f3e56,5d9426a7a9cf770a818d6f79,1,3,5,4,5,30
5d944795a4e8e3def32f3e63,5d9425dda9cf770a818c2043,3,5,3,3,5,15
5d944795a4e8e3def32f3e64,5d942623a9cf770a818c8ff3,3,5,4,5,1,30
5d944795a4e8e3def32f3e65,5d9426a4a9cf770a818d6b06,5,2,2,5,1,30
5d9447c8a4e8e3def32f3e77,5d94269ba9cf770a818d5b10,4,3,4,4,2,15
5d9447c8a4e8e3def32f3e78,5d94264ca9cf770a818cd344,5,2,1,1,1,10
5d9447c8a4e8e3def32f3e79,5d942623a9cf770a818c8fa0,5,3,2,4,3,30
5d9447c8a4e8e3def32f3e7a,5d9426a1a9cf770a818d6443,2,1,3,3,3,20
5d9447f3a4e8e3def32f3e8e,5d942610a9cf770a818c7104,1,1,4,3,2,15
5d9447f3a4e8e3def32f3e8f,5d9425fea9cf770a818c5498,5,3,5,2,4,15
5d9447f3a4e8e3def32f3e90,5d942667a9cf770a818d006a,5,2,3,5,4,25
5d9447f4a4e8e3def32f3e91,5d9426a0a9cf770a818d635a,3,3,1,1,2,30
5d944804a4e8e3def32f3ea4,5d942658a9cf770a818ce82a,2,1,3,1,3,15
5d944805a4e8e3def32f3ea5,5d9425dfa9cf770a818c234a,3,1,5,5,3,20
5d944805a4e8e3def32f3ea6,5d94260ca9cf770a818c6b12,5,2,5,2,4,20
5d944805a4e8e3def32f3ea7,5d9426bda9cf770a818d9498,4,4,3,1,4,20
5d94482ba4e8e3def32f3eb4,5d942616a9cf770a818c7b11,1,1,1,2,1,15
5d94482ba4e8e3def32f3eb5,5d9425c2a9cf770a818bf50a,1,2,4,3,3,15
5d94482ba4e8e3def32f3eb6,5d9426a1a9cf770a818d6445,2,3,3,1,2,30
5d944845a4e8e3def32f3ec2,5d942672a9cf770a818d138d,4,3,1,1,5,15
5d944845a4e8e3def32f3ec3,5d94269aa9cf770a818d59ca,2,5,3,4,5,30
5d944846a4e8e3def32f3ec4,5d9426a8a9cf770a818d717b,1,2,1,3,5,15
5d944858a4e8e3def32f3ed0,5d942651a9cf770a818cdac3,4,4,3,3,4,15
5d944859a4e8e3def32f3ed1,5d9425c3a9cf770a818bf673,5,5,1,5,1,15
5d944859a4e8e3def32f3ed2,5d942702a9cf770a818e0630,1,4,2,5,3,25
5d944866a4e8e3def32f3ee4,5d94266fa9cf770a818d0f1b,1,2,5,5,1,15
5d944866a4e8e3def32f3ee5,5d9425d1a9cf770a818c0c58,1,3,4,2,1,10
5d944866a4e8e3def32f3ee6,5d9425c8a9cf770a818bfef8,1,3,5,4,3,20
5d944866a4e8e3def32f3ee7,5d9426d0a9cf770a818db4eb,1,5,2,3,2,30
5d94488da4e8e3def32f3ef4,5d94262aa9cf770a818c9c12,5,1,4,4,1,15
5d94488ea4e8e3def32f3ef5,5d942646a9cf770a818cc896,4,2,2,4,5,20
5d94488ea4e8e3def32f3ef6,5d9426aca9cf770a818d77af,1,1,3,3,1,15
5d9448c6a4e8e3def32f3f08,5d942647a9cf770a818cca12,2,3,5,1,3,15
5d9448c7a4e8e3def32f3f09,5d9425bca9cf770a818bed84,1,5,5,4,5,30
5d9448c7a4e8e3def32f3f0a,5d9425fea9cf770a818c5332,4,2,5,3,3,10
5d9448c7a4e8e3def32f3f0b,5d9426ada9cf770a818d7a82,1,2,4,5,1,15
5d9448dba4e8e3def32f3f18,5d942679a9cf770a818d2030,5,1,5,5,5,15
5d9448dba4e8e3def32f3f19,5d942672a9cf770a818d12c9,5,5,2,2,2,15
5d9448dba4e8e3def32f3f1a,5d9426bca9cf770a818d923f,3,2,3,1,5,20
5d9448f0a4e8e3def32f3f2c,5d942619a9cf770a818c7f6c,2,5,4,4,3,15
5d9448f0a4e8e3def32f3f2d,5d9425ffa9cf770a818c54b7,4,5,2,2,1,10
5d9448f0a4e8e3def32f3f2e,5d942646a9cf770a818cc82a,4,5,4,1,5,15
5d9448f1a4e8e3def32f3f2f,5d9426a6a9cf770a818d6d9a,5,2,4,1,4,20
5d94490ea4e8e3def32f3f3c,5d942661a9cf770a818cf6cc,5,1,5,4,2,15
5d94490ea4e8e3def32f3f3d,5d94269ea9cf770a818d5f98,5,2,2,4,2,10
5d94490fa4e8e3def32f3f3e,5d9426d1a9cf770a818db6fc,1,3,4,3,5,30
5d94491ea4e8e3def32f3f50,5d942633a9cf770a818caa5f,4,5,5,3,5,15
5d94491ea4e8e3def32f3f51,5d9425e7a9cf770a818c2f85,4,5,1,5,4,20
5d94491ea4e8e3def32f3f52,5d942615a9cf770a818c788e,1,5,1,2,4,20
5d94491ea4e8e3def32f3f53,5d9426aaa9cf770a818d74aa,3,1,5,3,4,10
5d94495da4e8e3def32f3f66,5d942615a9cf770a818c7924,2,1,3,2,3,15
5d94495da4e8e3def32f3f67,5d9425efa9cf770a818c3b41,3,3,4,3,4,10
5d94495da4e8e3def32f3f68,5d942675a9cf770a818d1843,3,1,5,2,1,30
5d94495ea4e8e3def32f3f69,5d9426afa9cf770a818d7cb8,1,2,4,3,3,25
5d944968a4e8e3def32f3f76,5d942636a9cf770a818caeef,5,5,1,5,2,15
5d944968a4e8e3def32f3f77,5d9425d3a9cf770a818c108d,5,5,4,3,3,15
5d944969a4e8e3def32f3f78,5d9426a2a9cf770a818d6660,5,5,3,5,2,10
5d944988a4e8e3def32f3f8a,5d9425fba9cf770a818c4e87,4,4,1,3,2,15
5d944988a4e8e3def32f3f8b,5d9425e8a9cf770a818c30ac,5,3,4,3,4,30
5d944988a4e8e3def32f3f8c,5d942614a9cf770a818c76ff,4,5,3,1,2,15
5d944988a4e8e3def32f3f8d,5d9426a3a9cf770a818d6957,4,1,4,5,4,30
5d9449a9a4e8e3def32f3f9a,5d9425b2a9cf770a818bdea0,2,3,3,3,1,15
5d9449a9a4e8e3def32f3f9b,5d942640a9cf770a818cbea1,2,5,2,3,1,10
5d9449a9a4e8e3def32f3f9c,5d9426b5a9cf770a818d8669,1,5,3,3,5,30
5d9449b0a4e8e3def32f3fa8,5d9425d1a9cf770a818c0cf9,3,1,1,3,2,15
5d9449b0a4e8e3def32f3fa9,5d9425d9a9cf770a818c1974,5,2,3,1,3,20
5d9449b1a4e8e3def32f3faa,5d9426a8a9cf770a818d71cd,3,2,4,2,2,10
5d9449d0a4e8e3def32f3fb6,5d942679a9cf770a818d1f77,1,1,2,4,2,15
5d9449d0a4e8e3def32f3fb7,5d9425d4a9cf770a818c1267,2,3,2,4,3,25
5d9449d0a4e8e3def32f3fb8,5d9426f1a9cf770a818dea8c,3,2,3,5,4,25
5d9449d1bce6453b2b96bae7,5d942696a9cf770a818d5215,1,1,2,2,4,10
5d9449d2bce6453b2b96bae8,5d942688a9cf770a818d393a,3,5,4,1,1,15
5d9449d2bce6453b2b96bae9,5d9426fba9cf770a818dfad0,5,3,1,1,3,30
5d944a0ba4e8e3def32f3fc4,5d94263da9cf770a818cb9d0,4,5,4,2,3,15
5d944a0ba4e8e3def32f3fc5,5d942676a9cf770a818d19e4,4,4,3,2,2,30
5d944a0ba4e8e3def32f3fc6,5d9426fea9cf770a818dff49,3,3,1,4,1,15
5d944a11a4e8e3def32f3fd2,5d942634a9cf770a818cabd8,3,2,2,2,4,15
5d944a12a4e8e3def32f3fd3,5d9425d0a9cf770a818c0bcc,3,4,2,3,5,25
5d944a12a4e8e3def32f3fd4,5d9426a1a9cf770a818d65cc,4,1,1,3,5,30
5d944a23a4e8e3def32f3fe0,5d942669a9cf770a818d03df,3,4,2,2,5,15
5d944a23a4e8e3def32f3fe1,5d942657a9cf770a818ce535,2,2,2,3,5,15
5d944a23a4e8e3def32f3fe2,5d9426a0a9cf770a818d6352,3,3,3,5,3,25
5d944a5ea4e8e3def32f3ff5,5d94262fa9cf770a818ca3e6,2,2,1,4,1,15
5d944a5ea4e8e3def32f3ff6,5d9425caa9cf770a818c011b,5,5,1,4,3,30
5d944a5fa4e8e3def32f3ff7,5d942647a9cf770a818cca3a,3,2,4,3,1,30
5d944a5fa4e8e3def32f3ff8,5d9426a6a9cf770a818d6e6e,4,2,1,5,1,20
5d944a73a4e8e3def32f4005,5d9425dca9cf770a818c1e90,3,4,1,4,2,15
5d944a73a4e8e3def32f4006,5d9425f0a9cf770a818c3cde,1,5,2,3,5,25
5d944a73a4e8e3def32f4007,5d942711a9cf770a818e1f82,5,2,4,1,5,15
5d944a8aa4e8e3def32f4019,5d942695a9cf770a818d4ffa,4,2,1,2,4,15
5d944a8aa4e8e3def32f401a,5d942630a9cf770a818ca564,4,3,3,1,4,20
5d944a8aa4e8e3def32f401b,5d942632a9cf770a818ca880,5,1,1,4,4,25
5d944a8aa4e8e3def32f401c,5d9426b7a9cf770a818d8a4c,1,2,3,2,4,25
5d944a91a4e8e3def32f4029,5d9425ffa9cf770a818c5638,4,4,1,2,2,15
5d944a91a4e8e3def32f402a,5d9425bea9cf770a818beffd,4,1,1,1,4,30
5d944a91a4e8e3def32f402b,5d9426a6a9cf770a818d6dce,5,3,5,1,1,10
5d944aa6a4e8e3def32f403d,5d942633a9cf770a818caa93,2,1,2,1,2,15
5d944aa6a4e8e3def32f403e,5d942647a9cf770a818ccb17,5,5,4,3,2,15
5d944aa6a4e8e3def32f403f,5d9425c1a9cf770a818bf383,5,3,1,3,5,25
5d944aa6a4e8e3def32f4040,5d9426a7a9cf770a818d701b,2,2,2,2,3,10
5d944acfa4e8e3def32f404d,5d9425e3a9cf770a818c2a21,4,1,3,4,4,15
5d944ad0a4e8e3def32f404e,5d94266ca9cf770a818d0914,4,4,4,4,3,20
5d944ad0a4e8e3def32f404f,5d9426aaa9cf770a818d73b4,4,5,1,1,3,20
5d944aeba4e8e3def32f4061,5d94264da9cf770a818cd553,3,1,3,5,2,15
5d944aeba4e8e3def32f4062,5d9425e7a9cf770a818c2f81,5,4,3,5,5,15
5d944aeba4e8e3def32f4063,5d94263aa9cf770a818cb4b6,5,3,4,4,2,25
5d944aeba4e8e3def32f4064,5d9426aaa9cf770a818d7432,2,1,5,1,4,10
5d944b2ba4e8e3def32f4077,5d94268ca9cf770a818d403a,5,1,4,2,5,15
5d944b2ba4e8e3def32f4078,5d9425bfa9cf770a818bf11e,5,5,1,4,3,30
5d944b2ca4e8e3def32f4079,5d942622a9cf770a818c8f28,3,1,2,1,2,25
5d944b2ca4e8e3def32f407a,5d9426a6a9cf770a818d6d9c,3,2,3,2,2,30
5d944b50a4e8e3def32f4087,5d94264ea9cf770a818cd652,5,5,2,4,3,15
5d944b50a4e8e3def32f4088,5d9425bda9cf770a818beec5,5,4,3,4,1,10
5d944b50a4e8e3def32f4089,5d942783a9cf770a818ed8ba,1,4,1,1,3,20
5d944b79a4e8e3def32f4095,5d94263da9cf770a818cb8c1,5,4,4,2,4,15
5d944b79a4e8e3def32f4096,5d942629a9cf770a818c9905,5,1,3,4,2,15
5d944b79a4e8e3def32f4097,5d9426aca9cf770a818d78a4,2,1,5,2,4,25
5d944b95a4e8e3def32f40a3,5d942637a9cf770a818cb03b,1,3,2,2,3,15
5d944b96a4e8e3def32f40a4,5d9425e5a9cf770a818c2d08,4,5,3,5,2,15
5d944b96a4e8e3def32f40a5,5d9426a3a9cf770a818d695e,5,3,2,3,3,15
5d944bcaa4e8e3def32f40b1,5d94266ca9cf770a818d0a29,4,3,5,3,4,15
5d944bcaa4e8e3def32f40b2,5d942687a9cf770a818d3895,3,1,4,5,3,10
5d944bcba4e8e3def32f40b3,5d9426d5a9cf770a818dbd89,1,5,2,3,5,20
5d944bf2a4e8e3def32f40bf,5d94264ca9cf770a818cd342,3,2,5,3,5,15
5d944bf2a4e8e3def32f40c0,5d94266ca9cf770a818d09e4,4,2,5,3,1,20
5d944bf2a4e8e3def32f40c1,5d9426a6a9cf770a818d6df7,1,3,3,1,3,20
5d944bfaa4e8e3def32f40cd,5d9425f3a9cf770a818c4174,1,3,2,1,3,15
5d944bfaa4e8e3def32f40ce,5d9425d3a9cf770a818c10af,2,3,2,1,1,20
5d944bfaa4e8e3def32f40cf,5d9426a2a9cf770a818d65e7,1,1,3,2,1,30
5d944c26a4e8e3def32f40db,5d9425b3a9cf770a818bdfb0,2,2,1,3,4,15
5d944c26a4e8e3def32f40dc,5d9425dca9cf770a818c1eca,1,4,2,3,3,20
5d944c26a4e8e3def32f40dd,5d9426b5a9cf770a818d8683,5,1,3,5,3,25
5d944c56a4e8e3def32f40ef,5d94267fa9cf770a818d2940,3,2,1,5,2,15
5d944c56a4e8e3def32f40f0,5d9425baa9cf770a818be96b,1,5,2,4,3,30
5d944c57a4e8e3def32f40f1,5d9425f5a9cf770a818c44a4,1,2,5,4,2,30
5d944c57a4e8e3def32f40f2,5d9426b4a9cf770a818d8546,5,2,5,5,4,20
5d944c80a4e8e3def32f4105,5d9425cea9cf770a818c07e4,5,3,5,3,5,15
5d944c80a4e8e3def32f4106,5d942619a9cf770a818c809a,4,4,1,1,3,25
5d944c80a4e8e3def32f4107,5d942670a9cf770a818d1107,4,4,2,1,1,30
5d944c80a4e8e3def32f4108,5d9426a8a9cf770a818d70bf,5,5,2,1,1,30
5d944cb5a4e8e3def32f411b,5d942645a9cf770a818cc690,4,4,3,2,2,15
5d944cb5a4e8e3def32f411c,5d9425d0a9cf770a818c0ac1,5,3,2,1,1,30
5d944cb5a4e8e3def32f411d,5d9425bea9cf770a818bf05e,4,2,2,1,5,15
5d944cb5a4e8e3def32f411e,5d942708a9cf770a818e0fc5,2,2,2,5,1,15
5d944cd4a4e8e3def32f412b,5d9425c8a9cf770a818bfe76,5,3,4,5,2,15
5d944cd4a4e8e3def32f412c,5d9425c2a9cf770a818bf5b2,5,5,5,1,4,20
5d944cd5a4e8e3def32f412d,5d9426a3a9cf770a818d6929,2,2,4,3,1,25
5d94e172dfe90b9e046abeae,5d942670a9cf770a818d1067,5,5,5,2,2,15
5d94e172dfe90b9e046abeaf,5d9425e6a9cf770a818c2eb9,5,1,3,5,5,25
5d94e173dfe90b9e046abeb0,5d9426a1a9cf770a818d649c,1,3,4,4,4,10
5d94e1b9dfe90b9e046abec2,5d9425daa9cf770a818c1b2a,5,1,2,4,1,15
5d94e1b9dfe90b9e046abec3,5d94260ba9cf770a818c693c,5,5,1,5,2,20
5d94e1b9dfe90b9e046abec4,5d94269ca9cf770a818d5bfd,5,2,4,4,3,20
5d94e1b9dfe90b9e046abec5,5d9426e2a9cf770a818dd3f3,1,5,2,4,1,25
5d94e1d5dfe90b9e046abed2,5d942667a9cf770a818d0178,2,3,2,1,4,15
5d94e1d6dfe90b9e046abed3,5d942622a9cf770a818c8de1,4,3,4,2,5,30
5d94e1d6dfe90b9e046abed4,5d9426aea9cf770a818d7bd6,5,3,5,1,2,20
5d94e1f3dfe90b9e046abee0,5d942687a9cf770a818d3724,3,2,5,4,4,15
5d94e1f3dfe90b9e046abee1,5d942603a9cf770a818c5bab,3,2,5,2,4,10
5d94e1f3dfe90b9e046abee2,5d9426d0a9cf770a818db543,1,5,5,5,5,15
5d94e25bdfe90b9e046abef4,5d942685a9cf770a818d3536,5,2,3,2,3,15
5d94e25bdfe90b9e046abef5,5d942667a9cf770a818d00b1,5,2,3,2,1,10
5d94e25bdfe90b9e046abef6,5d94265ea9cf770a818cf135,3,3,1,4,2,10
5d94e25cdfe90b9e046abef7,5d9426ada9cf770a818d7a82,1,2,4,5,1,15
5d94e26ddfe90b9e046abf04,5d94264aa9cf770a818ccf80,2,3,3,1,5,15
5d94e26ddfe90b9e046abf05,5d94262ba9cf770a818c9ca9,1,3,2,2,5,25
5d94e26edfe90b9e046abf06,5d9426a0a9cf770a818d6407,1,4,2,4,2,25
5d94e278dfe90b9e046abf12,5d942699a9cf770a818d5832,3,5,5,2,1,15
5d94e278dfe90b9e046abf13,5d9425e4a9cf770a818c2b52,2,5,3,4,2,30
5d94e278dfe90b9e046abf14,5d9426a2a9cf770a818d66a5,1,5,4,2,2,20
5d94e2a4dfe90b9e046abf20,5d9425f6a9cf770a818c4737,1,1,3,5,5,15
5d94e2a4dfe90b9e046abf21,5d942608a9cf770a818c6431,2,1,4,5,3,10
5d94e2a5dfe90b9e046abf22,5d9426bea9cf770a818d964f,2,2,4,1,3,15
5d94e2e9dfe90b9e046abf34,5d94269ea9cf770a818d6005,1,4,2,2,1,15
5d94e2e9dfe90b9e046abf35,5d942644a9cf770a818cc54a,2,3,1,1,1,20
5d94e2eadfe90b9e046abf36,5d9425dfa9cf770a818c2259,4,4,2,4,1,30
5d94e2eadfe90b9e046abf37,5d9426e2a9cf770a818dd272,3,3,2,5,1,10
5d94e30cdfe90b9e046abf4a,5d94260aa9cf770a818c677e,4,2,4,1,3,15
5d94e30ddfe90b9e046abf4b,5d942622a9cf770a818c8ef9,4,2,2,4,1,10
5d94e30ddfe90b9e046abf4c,5d942652a9cf770a818cdd11,5,2,5,5,1,30
5d94e30ddfe90b9e046abf4d,5d9426b1a9cf770a818d800b,5,3,3,1,1,20
5d94e34cdfe90b9e046abf60,5d94268ea9cf770a818d44d7,5,1,2,1,5,15
5d94e34cdfe90b9e046abf61,5d942619a9cf770a818c8023,5,5,2,2,1,25
5d94e34cdfe90b9e046abf62,5d9425c9a9cf770a818c0010,5,2,4,4,5,20
5d94e34ddfe90b9e046abf63,5d9426a3a9cf770a818d6825,5,3,1,5,1,20
5d94e355dfe90b9e046abf70,5d942618a9cf770a818c7e13,5,3,4,3,5,15
5d94e355dfe90b9e046abf71,5d9425c8a9cf770a818bff1c,5,4,2,5,5,10
5d94e355dfe90b9e046abf72,5d9426a1a9cf770a818d6438,4,3,4,5,2,25
5d94e3a0dfe90b9e046abf84,5d942659a9cf770a818ce967,2,1,5,3,3,15
5d94e3a0dfe90b9e046abf85,5d9425ffa9cf770a818c550b,4,2,5,4,1,10
5d94e3a0dfe90b9e046abf86,5d9425fea9cf770a818c5454,1,2,3,2,3,25
5d94e3a0dfe90b9e046abf87,5d9426aca9cf770a818d785d,3,1,5,5,4,30
5d94e4beeec59b028bce7f0f,5d9425c0a9cf770a818bf2cd,5,5,4,3,5,20
5d94e4bfeec59b028bce7f10,5d9425d9a9cf770a818c1925,4,3,3,3,2,25
5d94e4bfeec59b028bce7f11,5d9426b1a9cf770a818d808d,4,4,2,1,2,10
5d94e4cceec59b028bce7f23,5d942646a9cf770a818cc81a,4,4,1,3,5,20
5d94e4cdeec59b028bce7f24,5d942690a9cf770a818d47e3,2,4,3,2,5,30
5d94e4cdeec59b028bce7f25,5d9425e3a9cf770a818c29a3,2,2,5,3,5,10
5d94e4cdeec59b028bce7f26,5d9426b5a9cf770a818d87e2,2,5,1,3,3,30
5d94e503eec59b028bce7f39,5d94264ba9cf770a818cd22a,4,1,2,4,5,20
5d94e503eec59b028bce7f3a,5d9425dba9cf770a818c1cdb,4,5,3,3,5,15
5d94e503eec59b028bce7f3b,5d9425ffa9cf770a818c561d,1,2,1,4,5,20
5d94e503eec59b028bce7f3c,5d9426a4a9cf770a818d6afd,2,5,1,4,1,30
5d94e519eec59b028bce7f4f,5d9425b6a9cf770a818be3b8,2,2,4,3,2,20
5d94e51aeec59b028bce7f50,5d9425daa9cf770a818c1a88,4,4,5,5,3,15
5d94e51aeec59b028bce7f51,5d942678a9cf770a818d1df7,5,2,5,3,2,30
5d94e51aeec59b028bce7f52,5d9426a7a9cf770a818d6f55,3,4,3,4,5,10
5d94e531eec59b028bce7f5f,5d942686a9cf770a818d360a,4,1,4,1,2,20
5d94e531eec59b028bce7f60,5d94262ca9cf770a818c9e9e,5,4,5,5,2,30
5d94e532eec59b028bce7f61,5d9426bfa9cf770a818d96e8,1,3,1,4,2,30
5d94e547eec59b028bce7f6d,5d94261fa9cf770a818c892a,4,1,1,3,4,20
5d94e547eec59b028bce7f6e,5d9425caa9cf770a818c021f,5,3,5,3,3,25
5d94e547eec59b028bce7f6f,5d9426a9a9cf770a818d722b,5,2,4,3,3,20
5d94e55feec59b028bce7f7b,5d94267aa9cf770a818d2139,4,5,5,3,2,20
5d94e560eec59b028bce7f7c,5d9425c8a9cf770a818bfefb,1,5,4,1,5,25
5d94e560eec59b028bce7f7d,5d9426a2a9cf770a818d670c,1,3,5,2,4,20
5d94e570eec59b028bce7f89,5d9425cfa9cf770a818c09f1,3,4,2,5,1,20
5d94e570eec59b028bce7f8a,5d9425dfa9cf770a818c22fa,2,2,2,4,2,15
5d94e570eec59b028bce7f8b,5d9426a6a9cf770a818d6de7,4,3,4,3,4,20
5d94e5b3eec59b028bce7f97,5d9425efa9cf770a818c3a73,3,2,4,1,2,20
5d94e5b3eec59b028bce7f98,5d94269aa9cf770a818d5900,3,5,5,3,2,15
5d94e5b4eec59b028bce7f99,5d9426aba9cf770a818d76d2,1,2,1,5,3,10
5d94e5dbeec59b028bce7fa5,5d9425ffa9cf770a818c557e,3,1,2,4,1,20
5d94e5dbeec59b028bce7fa6,5d9425caa9cf770a818c0261,2,2,3,3,3,20
5d94e5dbeec59b028bce7fa7,5d9426cba9cf770a818dacd6,3,5,5,4,2,15
5d94e5f4eec59b028bce7fb3,5d94265aa9cf770a818cebaa,4,2,4,3,1,20
5d94e5f4eec59b028bce7fb4,5d942670a9cf770a818d0fd4,5,5,5,5,1,20
5d94e5f4eec59b028bce7fb5,5d9426a4a9cf770a818d6b11,3,4,2,4,1,15
5d94e666eec59b028bce7fc7,5d9425cca9cf770a818c0587,4,3,4,2,2,20
5d94e666eec59b028bce7fc8,5d942611a9cf770a818c7252,4,1,2,4,2,20
5d94e666eec59b028bce7fc9,5d9425cfa9cf770a818c0957,4,1,3,3,4,25
5d94e667eec59b028bce7fca,5d9426a1a9cf770a818d6461,2,2,2,5,1,20
5d94e67eeec59b028bce7fd7,5d942676a9cf770a818d1a6b,1,5,3,3,4,20
5d94e67eeec59b028bce7fd8,5d9425d6a9cf770a818c153f,3,4,1,2,2,15
5d94e67feec59b028bce7fd9,5d9426a3a9cf770a818d6927,2,4,5,1,1,25
5d94e6a3eec59b028bce7fe5,5d942600a9cf770a818c5741,5,3,5,5,3,20
5d94e6a3eec59b028bce7fe6,5d94269ca9cf770a818d5c98,2,2,2,2,2,30
5d94e6a3eec59b028bce7fe7,5d9426bfa9cf770a818d96df,4,4,4,4,1,15
5d94e6b6eec59b028bce7ff9,5d94262ba9cf770a818c9df4,1,2,5,4,3,20
5d94e6b6eec59b028bce7ffa,5d9425daa9cf770a818c1ba7,1,1,2,2,1,25
5d94e6b7eec59b028bce7ffb,5d94267ba9cf770a818d22d3,3,5,5,1,4,20
5d94e6b7eec59b028bce7ffc,5d9426a4a9cf770a818d6aad,5,2,4,2,4,10
5d94e6d1eec59b028bce8009,5d942662a9cf770a818cf7c7,2,5,2,5,1,20
5d94e6d1eec59b028bce800a,5d942672a9cf770a818d12c0,2,5,5,4,1,30
5d94e6d2eec59b028bce800b,5d9426c6a9cf770a818da3db,5,1,3,3,1,10
5d94e6e6eec59b028bce8017,5d942608a9cf770a818c6388,2,3,4,5,3,20
5d94e6e7eec59b028bce8018,5d9425d5a9cf770a818c12b1,2,2,2,3,1,30
5d94e6e7eec59b028bce8019,5d9426a1a9cf770a818d65a1,4,4,1,2,5,30
5d94e719eec59b028bce8025,5d9425c2a9cf770a818bf586,1,3,4,2,1,20
5d94e719eec59b028bce8026,5d94262ca9cf770a818c9eda,1,2,5,1,3,20
5d94e71aeec59b028bce8027,5d9426c6a9cf770a818da382,4,5,3,5,2,20
5d94e72aeec59b028bce8033,5d942610a9cf770a818c7169,5,1,4,2,1,20
5d94e72aeec59b028bce8034,5d9425cda9cf770a818c0705,4,4,1,4,3,30
5d94e72beec59b028bce8035,5d9426c5a9cf770a818da18d,3,1,3,1,2,20
5d94e73ceec59b028bce8041,5d9425d6a9cf770a818c155a,2,1,3,3,5,20
5d94e73deec59b028bce8042,5d9425d6a9cf770a818c1579,1,2,1,5,5,15
5d94e73deec59b028bce8043,5d9426a1a9cf770a818d6575,4,3,2,3,5,25
5d94e756eec59b028bce8055,5d942621a9cf770a818c8c36,3,1,5,3,2,20
5d94e757eec59b028bce8056,5d9425d2a9cf770a818c0ec4,2,2,5,3,5,20
5d94e757eec59b028bce8057,5d9425dea9cf770a818c2212,5,2,4,4,3,20
5d94e757eec59b028bce8058,5d9426a0a9cf770a818d6364,4,5,3,5,4,15
5d94e767dfe90b9e046abf94,5d9426a0a9cf770a818d62cd,1,5,1,3,5,15
5d94e767dfe90b9e046abf95,5d9425b2a9cf770a818bde94,4,4,3,2,4,30
5d94e767dfe90b9e046abf96,5d9426d6a9cf770a818dbfa5,1,5,1,2,1,15
5d94e78fdfe90b9e046abfa2,5d94269aa9cf770a818d58c8,3,2,1,2,1,15
5d94e78fdfe90b9e046abfa3,5d94267da9cf770a818d262c,5,2,2,4,1,15
5d94e78fdfe90b9e046abfa4,5d9426c1a9cf770a818d9ac3,3,2,1,5,4,30
5d94e7a2dfe90b9e046abfb1,5d942673a9cf770a818d15f8,5,5,2,4,2,15
5d94e7a3dfe90b9e046abfb2,5d942604a9cf770a818c5cbc,5,3,3,5,1,20
5d94e7a3dfe90b9e046abfb3,5d9426a8a9cf770a818d7073,1,5,3,4,3,20
5d94e7addfe90b9e046abfbf,5d9425fea9cf770a818c548c,3,5,5,4,1,15
5d94e7addfe90b9e046abfc0,5d9425e1a9cf770a818c262c,4,5,4,3,5,15
5d94e7aedfe90b9e046abfc1,5d9426a2a9cf770a818d6796,1,2,3,2,2,25
5d94e7c7eec59b028bce806b,5d942688a9cf770a818d3a59,1,4,1,5,4,20
5d94e7c7eec59b028bce806c,5d942642a9cf770a818cc2c4,1,1,3,4,4,20
5d94e7c7eec59b028bce806d,5d94264ea9cf770a818cd69e,3,4,1,4,5,30
5d94e7c8eec59b028bce806e,5d9426b0a9cf770a818d7f52,4,1,4,2,3,15
5d94e7d1eec59b028bce807b,5d9425d0a9cf770a818c0b67,1,2,2,2,3,20
5d94e7d1eec59b028bce807c,5d9425eaa9cf770a818c335d,2,2,1,2,3,25
5d94e7d2eec59b028bce807d,5d9426a5a9cf770a818d6c8d,3,3,3,1,1,25
5d94e7dbeec59b028bce8089,5d94265da9cf770a818cf033,1,4,1,4,5,20
5d94e7dbeec59b028bce808a,5d9425b2a9cf770a818bddae,2,2,3,1,4,25
